procurement_id,date,school_id,vendor_name,grain_type,quantity,unit,total_cost,payment_status,school_id_clean,date_clean,vendor_clean,grain_clean,qty_kg_clean,cost_clean,cost_per_kg
MDM003369,09-20-2025,S0212,Sharma & Sons,gehun,,,Rs. 714,PENDING,SCH0212,,Sharma & Sons,Wheat,0.0,714.0,0.0
MDM007197,07.08.2025,SCH0359,Singh Brothers,chawal,15.4 kg,,616,Cleared,SCH0359,,Singh Brothers,Rice,15.4,616.0,40.0
MDM011919,2026-03-11,S0403,Singh Agro,Wheat,33.4,kg,1002,Pending,SCH0403,,Singh Agro,Wheat,33.4,1002.0,30.0
MDM005110,08.04.2025,SCH-0562,sharma traders pvt ltd,Dal,10.9,Kgs,981,Pending,SCH0562,,Sharma Traders,Dal,10.9,981.0,90.0
MDM006025,03-14-2026,SCH0022,sharma traders pvt ltd,Pulses,0.8220000000000001,50kg Bags,"Rs. 3,699",paid,SCH0022,,Sharma Traders,Dal,0.8220000000000001,3699.0,4500.0
MDM008796,31/07/2025,SCH0384,Sharma Traders,Rice,,,476/-,Paid,SCH0384,,Sharma Traders,Rice,0.0,476.0,0.0
MDM011480,2026/02/25,SCH0274,Goyal Enterprises,Chawal,16500,grams,Rs. 660,paid,SCH0274,2026-02-25,Goyal Enterprises,Rice,16500.0,660.0,0.04
MDM000127,24/03/2026,SCH-0340,Goyal Enterprises,Rice,49.5,kg,"1,980/-",Pending,SCH0340,,Goyal Enterprises,Rice,49.5,1980.0,40.0
MDM005960,12-27-2025,sch_0079,Goyal Enterprises,Rice,19.1,KGS,764,Paid,SCH0079,,Goyal Enterprises,Rice,19.1,764.0,40.0
MDM003877,10-20-2025,SCH0495,sharma traders pvt ltd,WHEAT,0.212,Bori,318,Due,SCH0495,,Sharma Traders,Wheat,0.212,318.0,1500.0
MDM011128,2025-08-23,sch0325,Kumar Supplies,Rice,22.5,KGS,₹900,Due,SCH0325,,Kumar Supplies,Rice,22.5,900.0,40.0
MDM004452,08-14-2025,SCH0590,Kumar Supplies,RICE,35900,grams,1436,paid,SCH0590,,Kumar Supplies,Rice,35900.0,1436.0,0.04
MDM007148,2025/10/30,SCH0177,S. Agro Works,Chawal,,,544/-,Paid,SCH0177,2025-10-30,S Agro Works,Rice,0.0,544.0,0.0
MDM003532,2026-02-13,sch0373,goyal mill,Sarson Tel,42700,Grams,5124,Pending,SCH0373,,Goyal Mill,Sarson Tel,42700.0,5124.0,0.12
MDM010923,15-Apr-2025,SCH-0052,Singh Agro,Gehun,21.9 kg,,657/-,Cleared,SCH0052,,Singh Agro,Wheat,21.9,657.0,30.000000000000004
MDM000828,2026/01/13,SCH0041,Singh Agro,Gehun,33.5,KGS,,,SCH0041,2026-01-13,Singh Agro,Wheat,33.5,0.0,0.0
MDM009832,2025/06/04,0397,S. Agro Works,WHEAT,37000,Grams,"Rs. 1,110",,SCH0397,2025-06-04,S Agro Works,Wheat,37000.0,1110.0,0.03
MDM007791,2026-02-07,sch_0019,S. Agro Works,Pulses,26000,grams,"₹2,340",PENDING,SCH0019,,S Agro Works,Dal,26000.0,2340.0,0.09
MDM000985,2026-03-22,SCH-0441,Sharma Traders,Rice,59,KGS,"₹2,360",Cleared,SCH0441,,Sharma Traders,Rice,59.0,2360.0,40.0
MDM007784,2026-01-24,sch_0309,sharma traders pvt ltd,Lentils,26900,grams,2421,paid,SCH0309,,Sharma Traders,Dal,26900.0,2421.0,0.09
MDM010381,2025-07-11,SCH0194,Goyal Rice Mill,Sarson Tel,15400,Grams,1848,,SCH0194,,Goyal Rice Mill,Sarson Tel,15400.0,1848.0,0.12
MDM011844,2025-06-09,SCH0172,kumar general store,Mustard Oil,0.966,bags,,Due,SCH0172,,Kumar General Store,Mustard Oil,0.966,0.0,0.0
MDM002444,20-Jan-2026,SCH0140,kumar general store,chawal,42200,g,"1,688/-",paid,SCH0140,,Kumar General Store,Rice,42200.0,1688.0,0.04
MDM008555,05-29-2025,sch0477,S. Agro Works,Wheat,,,1398,PENDING,SCH0477,,S Agro Works,Wheat,0.0,1398.0,0.0
MDM010542,2025-11-01,SCH0133,Sharma & Sons,Wheat,0.464,50kg Bags,696,Due,SCH0133,,Sharma & Sons,Wheat,0.464,696.0,1500.0
MDM000346,03/11/2025,SCH0351,Singh Agro,gehun,,,"Rs. 1,626",Cleared,SCH0351,,Singh Agro,Wheat,0.0,1626.0,0.0
MDM000815,2025-05-19,SCH0244,Singh Agro,RICE,29.3,kg,"1,172/-",,SCH0244,,Singh Agro,Rice,29.3,1172.0,40.0
MDM006167,25.02.2026,SCH0486,Singh Agro,Chawal,0.436,bags,872,PENDING,SCH0486,,Singh Agro,Rice,0.436,872.0,2000.0
MDM011204,28/12/2025,SCH0465,Goyal Enterprises,dal,0.428,Bori,1926,PENDING,SCH0465,,Goyal Enterprises,Dal,0.428,1926.0,4500.0
MDM004024,2026/03/21,SCH0080,Singh Agro,Oil,27.9 kg,,"Rs. 3,348",Pending,SCH0080,2026-03-21,Singh Agro,Oil,27.9,3348.0,120.0
MDM005780,2025/10/23,SCH0065,Singh Brothers,RICE,,,Rs. 752,Due,SCH0065,2025-10-23,Singh Brothers,Rice,0.0,752.0,0.0
MDM002117,03-14-2026,SCH-0545,Goyal Enterprises,Dal,14.9 kg,,"₹1,341",Pending,SCH0545,,Goyal Enterprises,Dal,14.9,1341.0,90.0
MDM010027,2026/01/10,0286,Kumar Supplies,Lentils,30.4 kg,,"Rs. 2,736",Pending,SCH0286,2026-01-10,Kumar Supplies,Dal,30.4,2736.0,90.0
MDM000794,12.09.2025,SCH0094,Singh Agro,WHEAT,1.05,Sacks,1575,Paid,SCH0094,,Singh Agro,Wheat,1.05,1575.0,1500.0
MDM001209,08-02-2025,SCH0248,S. Agro Works,RICE,30.8,kg,1232,Due,SCH0248,,S Agro Works,Rice,30.8,1232.0,40.0
MDM006899,2025-10-23,SCH0283,goyal mill,Daal,,,2349,Cleared,SCH0283,,Goyal Mill,Daal,0.0,2349.0,0.0
MDM002675,08/09/2025,SCH0186,Goyal Enterprises,chawal,27700,g,"1,108/-",paid,SCH0186,,Goyal Enterprises,Rice,27700.0,1108.0,0.04
MDM000095,21/08/2025,SCH0343,Goyal Enterprises,Mustard Oil,18300,g,2196,,SCH0343,,Goyal Enterprises,Mustard Oil,18300.0,2196.0,0.12
MDM004226,09.09.2025,sch0398,S. Agro Works,Pulses,14300,Grams,"₹1,287",Paid,SCH0398,,S Agro Works,Dal,14300.0,1287.0,0.09
MDM003757,23/02/2026,sch_0582,Sharma Traders,RICE,,,"₹1,064",PENDING,SCH0582,,Sharma Traders,Rice,0.0,1064.0,0.0
MDM002892,18-May-2025,S0168,S. Agro Works,Oil,30.8,kg,,Due,SCH0168,,S Agro Works,Oil,30.8,0.0,0.0
MDM002372,05/06/2025,SCH-0389,Sharma & Sons,dal,0.234,bags,"₹1,053",,SCH0389,,Sharma & Sons,Dal,0.234,1053.0,4500.0
MDM011599,01-03-2026,sch0211,Kumar Supplies,Mustard Oil,38.9 kg,,"Rs. 4,668",Paid,SCH0211,,Kumar Supplies,Mustard Oil,38.9,4668.0,120.0
MDM003229,05/11/2025,SCH0226,Goyal Rice Mill,WHEAT,,,,paid,SCH0226,,Goyal Rice Mill,Wheat,0.0,0.0,0.0
MDM007864,14/12/2025,S0223,kumar general store,Wheat,49.2,KGS,1476,Pending,SCH0223,,Kumar General Store,Wheat,49.2,1476.0,30.0
MDM006360,11.11.2025,S0532,S. Agro Works,Mustard Oil,,,,,SCH0532,,S Agro Works,Mustard Oil,0.0,0.0,0.0
MDM011362,26/09/2025,SCH-0342,sharma traders pvt ltd,chawal,39900,Grams,1596,PENDING,SCH0342,,Sharma Traders,Rice,39900.0,1596.0,0.04
MDM007327,28-Oct-2025,SCH-0044,Singh Brothers,Daal,26.9 kg,,2421,PENDING,SCH0044,,Singh Brothers,Daal,26.9,2421.0,90.0
MDM006029,30-Oct-2025,sch_0437,Sharma & Sons,Dal,23400,g,"Rs. 2,106",paid,SCH0437,,Sharma & Sons,Dal,23400.0,2106.0,0.09
MDM011046,2025/06/26,SCH0356,Goyal Rice Mill,WHEAT,0.22,50kg Bags,330/-,Cleared,SCH0356,2025-06-26,Goyal Rice Mill,Wheat,0.22,330.0,1500.0
MDM011105,11/01/2026,sch_0228,goyal mill,Rice,,,"Rs. 2,056",Pending,SCH0228,,Goyal Mill,Rice,0.0,2056.0,0.0
MDM001866,18.10.2025,S0136,Sharma & Sons,Daal,57.3 kg,,5157,Due,SCH0136,,Sharma & Sons,Daal,57.3,5157.0,90.0
MDM004613,25/04/2025,SCH0124,Singh Brothers,dal,0.6,Sacks,2700,,SCH0124,,Singh Brothers,Dal,0.6,2700.0,4500.0
MDM010050,16.06.2025,S0200,S. Agro Works,Lentils,12.2 kg,,1098,Due,SCH0200,,S Agro Works,Dal,12.2,1098.0,90.0
MDM002646,11/02/2026,S0116,sharma traders pvt ltd,Cooking Oil,0.8,Bags,"Rs. 4,800",Cleared,SCH0116,,Sharma Traders,Cooking Oil,0.8,4800.0,6000.0
MDM002244,06-27-2025,S0337,goyal mill,RICE,38500,grams,1540,Pending,SCH0337,,Goyal Mill,Rice,38500.0,1540.0,0.04
MDM005374,2026-02-21,SCH-0109,goyal mill,Oil,0.6559999999999999,Sacks,3936,Due,SCH0109,,Goyal Mill,Oil,0.6559999999999999,3936.0,6000.000000000001
MDM002337,2025/08/27,S0074,Kumar & Co.,Oil,0.9420000000000001,50kg Bags,"₹5,652",Paid,SCH0074,2025-08-27,Kumar & Co,Oil,0.9420000000000001,5652.0,6000.0
MDM000951,01-Apr-2025,SCH0366,S. Agro Works,gehun,48.6 kg,,"₹1,458",Cleared,SCH0366,,S Agro Works,Wheat,48.6,1458.0,30.0
MDM001121,12-18-2025,SCH0320,Singh Agro,Chawal,,,1320,Pending,SCH0320,,Singh Agro,Rice,0.0,1320.0,0.0
MDM010790,28/10/2025,SCH0528,kumar general store,Oil,26.3 kg,,3156,paid,SCH0528,,Kumar General Store,Oil,26.3,3156.0,120.0
MDM002205,27/07/2025,SCH-0143,S. Agro Works,RICE,41900,Grams,1676,paid,SCH0143,,S Agro Works,Rice,41900.0,1676.0,0.04
MDM000420,29-Oct-2025,sch_0458,Goyal Rice Mill,Sarson Tel,,,6468,PENDING,SCH0458,,Goyal Rice Mill,Sarson Tel,0.0,6468.0,0.0
MDM000923,07-Nov-2025,SCH0225,goyal mill,Gehun,54.7 kg,,"Rs. 1,641",Due,SCH0225,,Goyal Mill,Wheat,54.7,1641.0,30.0
MDM009447,04-21-2025,SCH0592,S. Agro Works,chawal,30800,g,,Due,SCH0592,,S Agro Works,Rice,30800.0,0.0,0.0
MDM008670,2025-10-04,SCH-0250,Singh Agro,WHEAT,15,KG,450,paid,SCH0250,,Singh Agro,Wheat,15.0,450.0,30.0
MDM010228,03/03/2026,SCH0462,Sharma Traders,dal,0.652,50kg Bags,2934,Pending,SCH0462,,Sharma Traders,Dal,0.652,2934.0,4500.0
MDM005409,10-27-2025,SCH0364,Goyal Rice Mill,RICE,0.88,50kg Bags,1760,Paid,SCH0364,,Goyal Rice Mill,Rice,0.88,1760.0,2000.0
MDM005789,09-Sep-2025,SCH-0477,Singh Brothers,Daal,22.1,KGS,1989,PENDING,SCH0477,,Singh Brothers,Daal,22.1,1989.0,90.0
MDM005743,02/01/2026,SCH0219,Kumar Supplies,WHEAT,56.1,Kgs,"1,683/-",,SCH0219,,Kumar Supplies,Wheat,56.1,1683.0,30.0
MDM007668,23.12.2025,SCH0298,goyal mill,Pulses,13.0 kg,,"₹1,170",Paid,SCH0298,,Goyal Mill,Dal,13.0,1170.0,90.0
MDM005568,11-07-2025,SCH0141,Singh Brothers,chawal,49.8,KG,"Rs. 1,992",Pending,SCH0141,,Singh Brothers,Rice,49.8,1992.0,40.0
MDM008136,2026-01-01,SCH0455,Sharma Traders,Pulses,55.5,Kgs,4995,paid,SCH0455,,Sharma Traders,Dal,55.5,4995.0,90.0
MDM001203,09-20-2025,sch_0353,Sharma & Sons,Daal,31700,Grams,"Rs. 2,853",paid,SCH0353,,Sharma & Sons,Daal,31700.0,2853.0,0.09
MDM010819,10-10-2025,SCH0473,S. Agro Works,Oil,,,5352,Due,SCH0473,,S Agro Works,Oil,0.0,5352.0,0.0
MDM005766,11/12/2025,SCH-0482,S. Agro Works,RICE,,,"₹1,016",Paid,SCH0482,,S Agro Works,Rice,0.0,1016.0,0.0
MDM008390,2025/11/18,SCH0086,Kumar Supplies,Cooking Oil,27600,grams,"₹3,312",Pending,SCH0086,2025-11-18,Kumar Supplies,Cooking Oil,27600.0,3312.0,0.12
MDM001971,08.06.2025,SCH0025,goyal mill,Oil,0.782,Sacks,,paid,SCH0025,,Goyal Mill,Oil,0.782,0.0,0.0
MDM004019,2025-09-12,SCH-0581,Singh Brothers,Mustard Oil,0.8340000000000001,Sacks,"₹5,004",Due,SCH0581,,Singh Brothers,Mustard Oil,0.8340000000000001,5004.0,5999.999999999999
MDM010344,2025/06/01,SCH0259,sharma traders pvt ltd,chawal,47.5 kg,,1900,Due,SCH0259,2025-06-01,Sharma Traders,Rice,47.5,1900.0,40.0
MDM003688,12-Dec-2025,SCH0153,goyal mill,Sarson Tel,50,Kgs,6000,paid,SCH0153,,Goyal Mill,Sarson Tel,50.0,6000.0,120.0
MDM001998,04-19-2025,sch_0021,Goyal Rice Mill,Dal,18,kg,1620,PENDING,SCH0021,,Goyal Rice Mill,Dal,18.0,1620.0,90.0
MDM004034,12.03.2026,sch_0201,Kumar Supplies,Rice,15400,Grams,616,PENDING,SCH0201,,Kumar Supplies,Rice,15400.0,616.0,0.04
MDM001249,16/04/2025,SCH-0197,Singh Brothers,Sarson Tel,28800,g,3456,Due,SCH0197,,Singh Brothers,Sarson Tel,28800.0,3456.0,0.12
MDM002193,2026-01-25,SCH0572,Goyal Rice Mill,Rice,35.2,KG,"Rs. 1,408",PENDING,SCH0572,,Goyal Rice Mill,Rice,35.2,1408.0,40.0
MDM002713,20-May-2025,SCH-0253,S. Agro Works,Lentils,,,1746,Paid,SCH0253,,S Agro Works,Dal,0.0,1746.0,0.0
MDM009185,26-Oct-2025,SCH-0541,Kumar Supplies,Gehun,1.138,Sacks,"1,707/-",Paid,SCH0541,,Kumar Supplies,Wheat,1.138,1707.0,1500.0000000000002
MDM002191,07.12.2025,SCH-0126,Goyal Enterprises,gehun,28.4 kg,,852/-,,SCH0126,,Goyal Enterprises,Wheat,28.4,852.0,30.0
MDM004671,2026/01/15,SCH0344,Kumar Supplies,Rice,,,1328,,SCH0344,2026-01-15,Kumar Supplies,Rice,0.0,1328.0,0.0
MDM005143,2025-06-13,SCH0283,Sharma & Sons,Lentils,,,2241,Due,SCH0283,,Sharma & Sons,Dal,0.0,2241.0,0.0
MDM005985,03.12.2025,SCH0128,Kumar & Co.,gehun,,,1593,PENDING,SCH0128,,Kumar & Co,Wheat,0.0,1593.0,0.0
MDM006566,27.12.2025,SCH0304,sharma traders pvt ltd,Oil,30.3,KG,3636,Cleared,SCH0304,,Sharma Traders,Oil,30.3,3636.0,120.0
MDM007805,2025-11-15,sch_0564,Kumar Supplies,RICE,1.084,50kg Bags,2168,,SCH0564,,Kumar Supplies,Rice,1.084,2168.0,1999.9999999999998
MDM006944,11/01/2026,sch_0084,Kumar Supplies,Mustard Oil,54500,g,6540,Paid,SCH0084,,Kumar Supplies,Mustard Oil,54500.0,6540.0,0.12
MDM009511,2026/03/16,sch_0440,Kumar & Co.,Sarson Tel,24500,grams,"2,940/-",Pending,SCH0440,2026-03-16,Kumar & Co,Sarson Tel,24500.0,2940.0,0.12
MDM010056,2025-06-11,SCH-0444,Kumar & Co.,gehun,17.8,KG,,Pending,SCH0444,,Kumar & Co,Wheat,17.8,0.0,0.0
MDM010536,2025-08-04,SCH0089,goyal mill,Gehun,55.5,KGS,"₹1,665",,SCH0089,,Goyal Mill,Wheat,55.5,1665.0,30.0
MDM010642,2025/05/19,S0461,Goyal Rice Mill,Atta,30.8 kg,,₹924,Paid,SCH0461,2025-05-19,Goyal Rice Mill,Atta,30.8,924.0,30.0
MDM002137,31/05/2025,sch0592,goyal mill,Sarson Tel,43.4,Kgs,"5,208/-",Due,SCH0592,,Goyal Mill,Sarson Tel,43.4,5208.0,120.0
MDM001066,2025/07/24,S0406,Goyal Enterprises,WHEAT,37200,g,"₹1,116",Pending,SCH0406,2025-07-24,Goyal Enterprises,Wheat,37200.0,1116.0,0.03
MDM000601,08-13-2025,sch_0118,kumar general store,Daal,47.6,Kgs,4284,paid,SCH0118,,Kumar General Store,Daal,47.6,4284.0,90.0
MDM004228,18.09.2025,SCH0594,sharma traders pvt ltd,Mustard Oil,20700,grams,"₹2,484",Cleared,SCH0594,,Sharma Traders,Mustard Oil,20700.0,2484.0,0.12
MDM010814,2025-12-07,sch_0020,Sharma & Sons,Cooking Oil,0.5760000000000001,50kg Bags,3456,paid,SCH0020,,Sharma & Sons,Cooking Oil,0.5760000000000001,3456.0,5999.999999999999
MDM007578,11-11-2025,SCH0555,Singh Agro,Atta,29.1,KGS,873,Cleared,SCH0555,,Singh Agro,Atta,29.1,873.0,30.0
MDM000078,2026-01-24,sch_0139,sharma traders pvt ltd,Dal,0.254,Sacks,"1,143/-",,SCH0139,,Sharma Traders,Dal,0.254,1143.0,4500.0
MDM007547,10/07/2025,S0100,kumar general store,Mustard Oil,0.738,50kg Bags,4428,paid,SCH0100,,Kumar General Store,Mustard Oil,0.738,4428.0,6000.0
MDM002899,20/05/2025,SCH-0193,sharma traders pvt ltd,Pulses,57.7,kg,5193,Paid,SCH0193,,Sharma Traders,Dal,57.7,5193.0,90.0
MDM004821,2026-03-02,SCH0185,Singh Brothers,Pulses,50.8 kg,,"Rs. 4,572",Due,SCH0185,,Singh Brothers,Dal,50.8,4572.0,90.0
MDM009507,2025/12/25,SCH0409,Sharma Traders,Wheat,19.6,kg,588,Pending,SCH0409,2025-12-25,Sharma Traders,Wheat,19.6,588.0,29.999999999999996
MDM011492,2026-03-04,SCH0562,Singh Agro,Wheat,,,"1,542/-",Due,SCH0562,,Singh Agro,Wheat,0.0,1542.0,0.0
MDM006414,2026-01-25,SCH0317,S. Agro Works,Oil,,,"Rs. 1,776",Pending,SCH0317,,S Agro Works,Oil,0.0,1776.0,0.0
MDM009445,2025-06-06,0151,Goyal Rice Mill,Wheat,57.9 kg,,1737,,SCH0151,,Goyal Rice Mill,Wheat,57.9,1737.0,30.0
MDM009065,2025/12/27,sch_0554,Sharma & Sons,Pulses,12.5 kg,,1125,paid,SCH0554,2025-12-27,Sharma & Sons,Dal,12.5,1125.0,90.0
MDM008008,20.07.2025,sch0563,goyal mill,dal,16200,grams,1458,paid,SCH0563,,Goyal Mill,Dal,16200.0,1458.0,0.09
MDM005469,16-Nov-2025,0024,Goyal Enterprises,chawal,21900,Grams,Rs. 876,Due,SCH0024,,Goyal Enterprises,Rice,21900.0,876.0,0.04
MDM005952,2025/08/03,SCH0293,Singh Agro,Gehun,0.266,50kg Bags,₹399,Paid,SCH0293,2025-08-03,Singh Agro,Wheat,0.266,399.0,1500.0
MDM011158,06/10/2025,SCH0059,Sharma Traders,Chawal,0.706,Bags,,Cleared,SCH0059,,Sharma Traders,Rice,0.706,0.0,0.0
MDM003392,25-Oct-2025,SCH0574,Kumar Supplies,Pulses,,,"₹5,364",,SCH0574,,Kumar Supplies,Dal,0.0,5364.0,0.0
MDM005416,12-Feb-2026,sch_0599,goyal mill,Chawal,23.5,KGS,Rs. 940,Cleared,SCH0599,,Goyal Mill,Rice,23.5,940.0,40.0
MDM002561,2026-03-20,SCH-0245,S. Agro Works,Chawal,0.67,50kg Bags,1340,Cleared,SCH0245,,S Agro Works,Rice,0.67,1340.0,1999.9999999999998
MDM011556,2025/07/03,SCH-0354,Goyal Enterprises,Gehun,0.386,50kg Bags,₹579,Paid,SCH0354,2025-07-03,Goyal Enterprises,Wheat,0.386,579.0,1500.0
MDM008163,22/02/2026,sch0423,Sharma & Sons,Chawal,,,"1,628/-",Due,SCH0423,,Sharma & Sons,Rice,0.0,1628.0,0.0
MDM002636,2025-10-19,sch_0570,Singh Agro,Atta,31.0 kg,,930,,SCH0570,,Singh Agro,Atta,31.0,930.0,30.0
MDM005257,12-Jun-2025,SCH0155,S. Agro Works,chawal,0.9440000000000001,Bori,,Pending,SCH0155,,S Agro Works,Rice,0.9440000000000001,0.0,0.0
MDM003531,14/05/2025,SCH0346,S. Agro Works,Lentils,,,"₹3,573",Cleared,SCH0346,,S Agro Works,Dal,0.0,3573.0,0.0
MDM008568,2025-06-29,sch_0414,Goyal Rice Mill,Chawal,0.202,Sacks,Rs. 404,Paid,SCH0414,,Goyal Rice Mill,Rice,0.202,404.0,1999.9999999999998
MDM001909,15-Mar-2026,SCH0378,Goyal Rice Mill,Mustard Oil,47.6,kg,5712,Cleared,SCH0378,,Goyal Rice Mill,Mustard Oil,47.6,5712.0,120.0
MDM011441,05.12.2025,SCH0208,Goyal Rice Mill,Chawal,53.4,KG,2136,paid,SCH0208,,Goyal Rice Mill,Rice,53.4,2136.0,40.0
MDM000236,2025/08/23,SCH0545,Sharma Traders,Dal,34.5,KG,3105,Pending,SCH0545,2025-08-23,Sharma Traders,Dal,34.5,3105.0,90.0
MDM001605,11-03-2025,SCH0171,Sharma Traders,Mustard Oil,0.7859999999999999,50kg Bags,4716,paid,SCH0171,,Sharma Traders,Mustard Oil,0.7859999999999999,4716.0,6000.000000000001
MDM007985,18.11.2025,SCH-0240,Kumar Supplies,chawal,11.6,kg,₹464,PENDING,SCH0240,,Kumar Supplies,Rice,11.6,464.0,40.0
MDM009311,2025-09-18,S0376,Goyal Rice Mill,Pulses,1.064,bags,4788,Cleared,SCH0376,,Goyal Rice Mill,Dal,1.064,4788.0,4500.0
MDM003491,23/01/2026,0089,Kumar & Co.,RICE,17200,grams,Rs. 688,paid,SCH0089,,Kumar & Co,Rice,17200.0,688.0,0.04
MDM002792,2026/02/15,SCH0165,Goyal Enterprises,Mustard Oil,0.7040000000000001,bags,,Due,SCH0165,2026-02-15,Goyal Enterprises,Mustard Oil,0.7040000000000001,0.0,0.0
MDM011151,14-Sep-2025,sch_0187,Sharma Traders,Cooking Oil,,,4260,Cleared,SCH0187,,Sharma Traders,Cooking Oil,0.0,4260.0,0.0
MDM001995,2025/09/19,SCH0464,Kumar & Co.,Chawal,56.6,kg,"2,264/-",Cleared,SCH0464,2025-09-19,Kumar & Co,Rice,56.6,2264.0,40.0
MDM002825,2026-01-27,SCH-0114,kumar general store,WHEAT,45400,Grams,"₹1,362",Pending,SCH0114,,Kumar General Store,Wheat,45400.0,1362.0,0.03
MDM011470,2025-05-01,sch0459,sharma traders pvt ltd,Lentils,,,"3,735/-",Paid,SCH0459,,Sharma Traders,Dal,0.0,3735.0,0.0
MDM010569,02.02.2026,sch_0245,sharma traders pvt ltd,Rice,57.1,KGS,"₹2,284",,SCH0245,,Sharma Traders,Rice,57.1,2284.0,40.0
MDM001343,20-Sep-2025,sch0036,Sharma Traders,Chawal,49.4 kg,,1976,Paid,SCH0036,,Sharma Traders,Rice,49.4,1976.0,40.0
MDM008513,2026-02-08,SCH0252,Singh Brothers,Daal,20.8,Kgs,"Rs. 1,872",,SCH0252,,Singh Brothers,Daal,20.8,1872.0,90.0
MDM001620,2025-10-18,S0263,Singh Agro,Lentils,0.752,Bags,"Rs. 3,384",PENDING,SCH0263,,Singh Agro,Dal,0.752,3384.0,4500.0
MDM005288,26-Aug-2025,SCH0319,Kumar & Co.,Lentils,,,"2,943/-",Paid,SCH0319,,Kumar & Co,Dal,0.0,2943.0,0.0
MDM002061,2025/12/03,S0188,Goyal Enterprises,Daal,54.5,kg,"₹4,905",Cleared,SCH0188,2025-12-03,Goyal Enterprises,Daal,54.5,4905.0,90.0
MDM000725,2025/04/24,sch0136,Sharma & Sons,Rice,,,"₹2,384",Cleared,SCH0136,2025-04-24,Sharma & Sons,Rice,0.0,2384.0,0.0
MDM002220,31/01/2026,S0193,Kumar & Co.,Wheat,,,"Rs. 1,176",PENDING,SCH0193,,Kumar & Co,Wheat,0.0,1176.0,0.0
MDM009866,12-10-2025,SCH0063,sharma traders pvt ltd,Gehun,37.3,Kgs,"₹1,119",Cleared,SCH0063,,Sharma Traders,Wheat,37.3,1119.0,30.000000000000004
MDM006039,2026/03/18,SCH-0494,Goyal Enterprises,Dal,56.4 kg,,"₹5,076",Cleared,SCH0494,2026-03-18,Goyal Enterprises,Dal,56.4,5076.0,90.0
MDM000261,01.09.2025,SCH0224,Goyal Enterprises,WHEAT,23.8 kg,,714/-,Due,SCH0224,,Goyal Enterprises,Wheat,23.8,714.0,30.0
MDM011572,27/08/2025,SCH0436,Kumar & Co.,Oil,40.5,KGS,4860,Due,SCH0436,,Kumar & Co,Oil,40.5,4860.0,120.0
MDM010232,15-May-2025,0277,Kumar Supplies,Daal,40900,grams,"₹3,681",Paid,SCH0277,,Kumar Supplies,Daal,40900.0,3681.0,0.09
MDM009094,2025-11-16,SCH-0422,Goyal Rice Mill,Oil,32.5,KG,"Rs. 3,900",paid,SCH0422,,Goyal Rice Mill,Oil,32.5,3900.0,120.0
MDM003745,28-Oct-2025,SCH-0465,goyal mill,Cooking Oil,,,1956,,SCH0465,,Goyal Mill,Cooking Oil,0.0,1956.0,0.0
MDM002027,2025/09/08,sch_0247,Sharma & Sons,Sarson Tel,11.9 kg,,"₹1,428",Pending,SCH0247,2025-09-08,Sharma & Sons,Sarson Tel,11.9,1428.0,120.0
MDM006989,11-23-2025,SCH0532,kumar general store,Pulses,52800,g,4752,Paid,SCH0532,,Kumar General Store,Dal,52800.0,4752.0,0.09
MDM004235,16-Aug-2025,sch_0221,Sharma & Sons,gehun,15.6,Kgs,Rs. 468,Paid,SCH0221,,Sharma & Sons,Wheat,15.6,468.0,30.0
MDM001918,19.11.2025,sch_0538,Goyal Rice Mill,Mustard Oil,15.3,kg,1836,,SCH0538,,Goyal Rice Mill,Mustard Oil,15.3,1836.0,120.0
MDM001829,30/12/2025,sch0184,sharma traders pvt ltd,RICE,1.102,Bags,"Rs. 2,204",Due,SCH0184,,Sharma Traders,Rice,1.102,2204.0,1999.9999999999998
MDM009766,01-16-2026,SCH-0381,Singh Agro,Oil,38.5,KGS,4620,Due,SCH0381,,Singh Agro,Oil,38.5,4620.0,120.0
MDM006234,2025-06-09,SCH0437,Kumar & Co.,Oil,25.2,Kgs,"Rs. 3,024",,SCH0437,,Kumar & Co,Oil,25.2,3024.0,120.0
MDM011533,2026/01/26,SCH0552,Goyal Rice Mill,Pulses,,,"1,260/-",,SCH0552,2026-01-26,Goyal Rice Mill,Dal,0.0,1260.0,0.0
MDM006284,22.06.2025,SCH-0111,Goyal Rice Mill,gehun,,,₹624,PENDING,SCH0111,,Goyal Rice Mill,Wheat,0.0,624.0,0.0
MDM004209,2025/09/12,SCH0280,Kumar Supplies,Oil,0.83,Bori,"4,980/-",Cleared,SCH0280,2025-09-12,Kumar Supplies,Oil,0.83,4980.0,6000.0
MDM000225,05/02/2026,SCH0151,sharma traders pvt ltd,Cooking Oil,15.1 kg,,"₹1,812",PENDING,SCH0151,,Sharma Traders,Cooking Oil,15.1,1812.0,120.0
MDM008916,14.05.2025,S0115,Kumar Supplies,Chawal,21.3 kg,,852,Pending,SCH0115,,Kumar Supplies,Rice,21.3,852.0,40.0
MDM010003,2025-08-28,SCH0520,S. Agro Works,Sarson Tel,13.2,Kgs,1584,PENDING,SCH0520,,S Agro Works,Sarson Tel,13.2,1584.0,120.0
MDM009334,2025-05-28,SCH0047,Singh Brothers,Pulses,27.8,KGS,"₹2,502",Paid,SCH0047,,Singh Brothers,Dal,27.8,2502.0,90.0
